Algoritmo,Camino,Costo,Consumo,Duración,Approx,Config
Algoritmo del Pulso (mÃ¡ximo 3 minutos),"1, 47, 46, 898, 897, 899, 909, 904, 903, 1346, 1383, 1387, 1352, 1351, 1350, 1364, 1365, 1366, 1368, 1367, 1905, 1907, 1908, 1927, 1926, 1933, 1935, 1936, 1948, 2017, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 20762, 20763, 20747, 20748, 20790, 20789, 20749, 20750, 21027, 20774, 20496, 20497, 20505, 20507, 20730, 20578, 20525, 20526, 20531, 20532, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12785, 12786, 12779, 12780, 12625, 12623, 12611, 12588, 12586, 12585, 12584, 12485, 12486, 15267, 15266, 15272, 15269, 15268, 15274, 15273, 2094, 2093, 12116, 12117, 14638, 12098, 12097, 12099, 110473, 110474, 110475, 110483, 102898, 102878, 102877, 103323, 103319, 103318, 102852, 102851, 102956, 102958, 102850, 102847, 102846, 102848, 102849, 102896, 101466, 101451, 101450, 101456, 101457, 101730, 101418, 101417, 101695, 101694, 101397, 101398, 101399, 101372, 101371, 101388, 101532, 101516, 101515, 101361, 101362, 101368, 101369, 101291, 101292, 101309, 101302, 101301, 101303, 101474, 101473, 100688, 100631, 100640, 100639, 99618, 99603, 99605, 99606, 99597, 100647, 99580, 99577, 99576, 99551, 99553, 99554, 99544, 99543, 100471, 99902, 99901, 99905, 100474, 99896, 99892, 99444, 99443, 99893, 111072, 99895, 99894, 111068, 111067, 111069, 99449, 99416, 99417, 99360, 99349, 99350, 99351, 99348, 99344, 97778, 97777, 97758, 97759, 97693, 97694, 97723, 97682, 97683, 97684, 97618, 97570, 97571, 97602, 97515, 97517, 218616, 217092, 217077, 216869, 216861, 216860, 217078, 217090, 217877, 217867, 217868, 217858, 217838, 217839, 217840, 217841, 217842, 217853, 217832, 217831, 217833",1220318,1789495,,,Config105.txt
Algoritmo de buscar en la frontera de pareto,"1, 47, 46, 898, 897, 899, 909, 904, 903, 1346, 1383, 1387, 1352, 1351, 1350, 1364, 1365, 1366, 1368, 1367, 1905, 1907, 1908, 1927, 1926, 1933, 1935, 1936, 1948, 2017, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 20762, 20763, 20747, 20748, 20790, 20789, 20749, 20750, 21027, 20774, 20496, 20497, 20505, 20507, 20730, 20578, 20525, 20526, 20531, 20532, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12785, 12786, 12779, 12780, 12625, 12623, 12611, 12588, 12586, 12585, 12584, 12485, 12486, 15267, 15266, 15272, 15269, 15268, 15274, 15273, 2094, 2093, 12116, 12117, 14638, 12098, 12097, 12099, 110473, 110474, 110475, 110483, 102898, 102878, 102877, 103323, 103319, 103318, 102852, 102851, 102956, 102958, 102850, 102847, 102846, 102848, 102849, 102896, 101466, 101451, 101450, 101456, 101457, 101730, 101418, 101417, 101695, 101694, 101397, 101398, 101399, 101372, 101371, 101388, 101532, 101516, 101515, 101361, 101362, 101368, 101369, 101291, 101292, 101309, 101302, 101301, 101303, 101474, 101473, 100688, 100631, 100640, 100639, 99618, 99603, 99605, 99606, 99597, 100647, 99580, 99577, 99576, 99551, 99553, 99554, 99544, 99543, 100471, 99902, 99901, 99905, 100474, 99896, 99892, 99444, 99443, 99893, 111072, 99895, 99894, 111068, 111067, 111069, 99449, 99416, 99417, 99360, 99349, 99350, 99351, 99348, 99344, 97778, 97777, 97758, 97759, 97693, 97694, 97723, 97682, 97683, 97684, 97618, 97570, 97571, 97602, 97515, 97517, 218616, 217092, 217077, 216869, 216861, 216860, 217078, 217090, 217877, 217867, 217868, 217858, 217838, 217839, 217840, 217841, 217842, 217853, 217832, 217831, 217833",1220318,1789495,,1.0,Config105.txt
Algoritmo de los caminos disyuntos,"1, 2, 35, 34, 73, 72, 101, 97, 96, 111, 114, 113, 116, 115, 409, 408, 2617, 2618, 436, 435, 454, 453, 455, 460, 463, 462, 2014, 13270, 1954, 1953, 2053, 2054, 2055, 2015, 2013, 2012, 2016, 1952, 1951, 14900, 2064, 2061, 2063, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 20762, 20763, 20747, 20748, 20790, 20789, 20749, 20750, 21027, 20774, 20496, 20497, 20505, 20507, 20730, 20578, 20525, 20526, 20531, 20532, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12785, 12786, 12779, 12780, 12625, 12623, 12611, 12588, 12586, 12585, 12584, 12485, 12486, 15267, 15266, 15272, 15269, 15268, 15274, 15273, 2094, 2093, 12116, 12117, 14638, 12098, 12097, 12099, 110473, 110474, 110475, 110483, 102898, 102878, 102877, 103323, 103319, 103318, 102852, 102851, 102956, 102958, 102850, 102847, 102846, 102848, 102849, 102896, 101466, 101451, 101450, 101456, 101457, 101730, 101418, 101417, 101695, 101694, 101397, 101398, 101399, 101372, 101371, 101388, 101532, 101516, 101515, 101361, 101362, 101368, 101369, 101291, 101292, 101309, 101302, 101301, 101303, 101474, 101473, 100688, 100631, 100640, 100639, 99618, 99603, 99605, 99606, 99597, 100647, 99580, 99577, 99576, 99551, 99553, 99554, 99544, 99543, 100471, 99902, 99901, 99905, 100474, 99896, 99892, 99444, 99443, 99893, 111072, 99895, 99894, 111068, 111067, 111069, 99449, 99416, 99417, 99360, 99349, 99350, 99351, 99348, 99344, 97778, 97777, 97758, 97759, 97693, 97694, 97723, 97682, 97683, 97684, 97618, 97570, 97571, 97602, 97515, 97517, 218616, 217092, 217077, 216869, 216861, 216860, 217078, 217090, 217877, 217867, 217868, 217858, 217838, 217839, 217840, 217841, 217842, 217853, 217832, 217831, 217833",1243052,1766058,,1.018629570325112,Config105.txt
edge block,"1, 2, 35, 34, 73, 72, 101, 97, 96, 111, 114, 113, 116, 115, 409, 408, 2617, 2618, 436, 435, 454, 453, 455, 460, 463, 462, 2014, 13270, 1954, 1953, 2053, 2054, 2055, 2015, 2013, 2012, 2016, 1952, 1951, 14900, 2064, 2061, 2063, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 20762, 20763, 20747, 20748, 20790, 20789, 20749, 20750, 21027, 20774, 20496, 20497, 20505, 20507, 20730, 20578, 20525, 20526, 20531, 20532, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12785, 12786, 12779, 12780, 12625, 12623, 12611, 12588, 12586, 12585, 12584, 12485, 12486, 15267, 15266, 15272, 15269, 15268, 15274, 15273, 2094, 2093, 12116, 12117, 14638, 12098, 12097, 12099, 110473, 110474, 110475, 110483, 102898, 102878, 102877, 103323, 103319, 103318, 102852, 102851, 102956, 102958, 102850, 102847, 102846, 102848, 102849, 102896, 101466, 101451, 101450, 101456, 101457, 101730, 101418, 101417, 101695, 101694, 101397, 101398, 101399, 101372, 101371, 101388, 101532, 101516, 101515, 101361, 101362, 101368, 101369, 101291, 101292, 101309, 101302, 101301, 101303, 101474, 101473, 100688, 100631, 100640, 100639, 99618, 99603, 99605, 99606, 99597, 100647, 99580, 99577, 99576, 99551, 99553, 99554, 99544, 99543, 100471, 99902, 99901, 99905, 100474, 99896, 99892, 99444, 99443, 99893, 111072, 99895, 99894, 111068, 111067, 111069, 99449, 99416, 99417, 99360, 99349, 99350, 99351, 99348, 99344, 97778, 97777, 97758, 97759, 97693, 97694, 97723, 97682, 97683, 97684, 97618, 97570, 97571, 97602, 97515, 97517, 218616, 217092, 217077, 216869, 216861, 216860, 217078, 217090, 217877, 217867, 217868, 217858, 217838, 217839, 217840, 217841, 217842, 217853, 217832, 217831, 217833",1243052,1766058,,1.018629570325112,Config105.txt
edge penalization,"1, 2, 35, 34, 73, 72, 101, 97, 96, 111, 114, 113, 116, 115, 409, 408, 2617, 2618, 436, 435, 454, 453, 455, 460, 463, 462, 2014, 13270, 1954, 1953, 2053, 2054, 2055, 2015, 2013, 2012, 2016, 1952, 1951, 14900, 2064, 2061, 2063, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 20762, 20763, 20747, 20748, 20790, 20789, 20749, 20750, 21027, 20774, 20496, 20497, 20505, 20507, 20730, 20578, 20525, 20526, 20531, 20532, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12785, 12786, 12779, 12780, 12625, 12623, 12611, 12588, 12586, 12585, 12584, 12485, 12486, 15267, 15266, 15272, 15269, 15268, 15274, 15273, 2094, 2093, 12116, 12117, 14638, 12098, 12097, 12099, 110473, 110474, 110475, 110483, 102898, 102878, 102877, 103323, 103319, 103318, 102852, 102851, 102956, 102958, 102850, 102847, 102846, 102848, 102849, 102896, 101466, 101451, 101450, 101456, 101457, 101730, 101418, 101417, 101695, 101694, 101397, 101398, 101399, 101372, 101371, 101388, 101532, 101516, 101515, 101361, 101362, 101368, 101369, 101291, 101292, 101309, 101302, 101301, 101303, 101474, 101473, 100688, 100631, 100640, 100639, 99618, 99603, 99605, 99606, 99597, 100647, 99580, 99577, 99576, 99551, 99553, 99554, 99544, 99543, 100471, 99902, 99901, 99905, 100474, 99896, 99892, 99444, 99443, 99893, 111072, 99895, 99894, 111068, 111067, 111069, 99449, 99416, 99417, 99360, 99349, 99350, 99351, 99348, 99344, 97778, 97777, 97758, 97759, 97693, 97694, 97723, 97682, 97683, 97684, 97618, 97570, 97571, 97602, 97515, 97517, 218616, 217092, 217077, 216869, 216861, 216860, 217078, 217090, 217877, 217867, 217868, 217858, 217838, 217839, 217840, 217841, 217842, 217853, 217832, 217831, 217833",1243052,1766058,,1.018629570325112,Config105.txt
