Algoritmo,Camino,Costo,Consumo,Duración,Approx,Config
Algoritmo del Pulso (mÃ¡ximo 1 minutos),"1, 47, 46, 898, 897, 899, 909, 904, 903, 1346, 1383, 1387, 1352, 1351, 1350, 1364, 1365, 1366, 1368, 1367, 1376, 1388, 1389, 1390, 1392, 1391, 1279, 1280, 1281, 1283, 1285, 1286, 1301, 1302, 1299, 1298, 1328, 1329, 1199, 1200, 1164, 1165, 1169, 1193, 1194, 1672, 1675, 1192, 1185, 1681, 1680, 1679, 1678, 1683, 1691, 1434, 1433, 1436, 1437, 1455, 1418, 1417, 1652, 1465, 16027, 1480, 1479, 1481, 1528, 1505, 1506, 1507, 1508, 1510, 1509, 1511, 1520, 1521, 1574, 1565, 1566, 1573, 1572, 1570, 1571, 1569, 1531, 1533, 1577, 1585, 1586, 1581, 1582, 1587, 1580, 1578, 1579, 1599, 1600, 13045, 13036, 13021, 13022, 425, 12621, 12620, 13023, 13024, 13025, 13026, 13000, 13001, 2074, 2075, 13009, 13003, 12996, 12992, 12991, 12981, 12980, 12772, 12771, 12790, 12974, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12802, 12801, 12803, 12629, 12628, 12631, 12630, 12736, 14451, 12671, 12673, 12672, 12724, 12688, 12689, 12680, 12682, 12683, 12261, 12260, 12566, 13407, 12495, 12265, 12264, 12267, 12266, 12269, 12443, 12444, 12445, 12462, 12468, 12438, 12439, 12453, 12409, 12411, 12404, 12406, 12341, 12337, 12336, 7574, 7573, 12000, 11999, 12001, 14107, 14108, 13236, 13237, 12081, 12080, 12083, 12057, 12047, 12046, 12044, 10681, 10678, 10677, 10680, 10679, 10638, 10639, 10640, 10676, 10595, 10594, 10593, 10592, 21499, 21498, 21497, 21492, 21490",991781,2073290,,,config_COL2149006.txt
Algoritmo de buscar en la frontera de pareto,"1, 47, 46, 898, 897, 899, 909, 904, 903, 1346, 1383, 1387, 1352, 1351, 1350, 1364, 1365, 1366, 1368, 1367, 1905, 1907, 1908, 1927, 1926, 1933, 1935, 1936, 1948, 2017, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 787, 785, 1883, 1882, 1902, 14866, 14865, 14867, 1893, 1807, 2001, 480, 479, 2000, 2004, 2003, 2002, 1751, 1750, 1752, 1769, 1768, 1771, 1775, 2006, 1780, 1779, 1993, 1994, 1995, 1996, 20514, 20513, 20520, 20518, 20517, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12802, 12801, 12803, 12629, 12628, 12631, 12630, 12736, 14451, 12671, 12673, 12672, 12724, 12688, 12689, 12680, 12682, 12683, 12261, 12260, 12566, 13407, 12495, 12265, 12264, 12267, 12266, 12269, 12443, 12444, 12445, 12462, 12468, 12438, 12439, 12453, 12409, 12411, 12404, 12406, 12341, 12337, 12336, 7574, 7573, 12000, 11999, 12001, 14107, 14108, 13236, 13237, 12081, 12080, 12083, 12057, 12047, 12046, 12044, 10681, 10678, 10677, 10680, 10679, 10638, 10639, 10640, 10676, 10595, 10594, 10593, 10592, 10591, 10589, 21490",1015658,1767921,,1.0240748713677716,config_COL2149006.txt
Algoritmo de los caminos disyuntos,"1, 2, 35, 34, 73, 72, 101, 97, 96, 111, 114, 113, 116, 115, 409, 408, 2617, 2618, 436, 435, 454, 453, 455, 460, 463, 462, 2014, 13270, 1954, 1953, 2053, 2054, 2055, 2015, 2013, 2012, 2016, 1952, 1951, 14900, 2064, 2061, 2063, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 787, 785, 1883, 1882, 1902, 14866, 14865, 14867, 1893, 1807, 2001, 480, 479, 2000, 2004, 2003, 2002, 1751, 1750, 1752, 1769, 1768, 1771, 1775, 2006, 1780, 1779, 1993, 1994, 1995, 1996, 1999, 1998, 1997, 1992, 1990, 1800, 1787, 1788, 1630, 1629, 20357, 20358, 20354, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12802, 12801, 12803, 12629, 12628, 12631, 12630, 12736, 14451, 12671, 12673, 12672, 12724, 12688, 12689, 12680, 12682, 12683, 12261, 12260, 12566, 13407, 12495, 12265, 12264, 12267, 12266, 12269, 12443, 12444, 12445, 12462, 12468, 12438, 12439, 12453, 12409, 12411, 12404, 12406, 12341, 12337, 12336, 7574, 7573, 12000, 11999, 12001, 14107, 14108, 13236, 13237, 12081, 12080, 12083, 12057, 12047, 12046, 28901, 21623, 21600, 21597, 21593, 21594, 21574, 21550, 21544, 21543, 21538, 21513, 21512, 21500, 21499, 10592, 10591, 10589, 21490",1041081,1794913,,1.0497085546103424,config_COL2149006.txt
edge block,"1, 47, 46, 898, 897, 899, 909, 904, 903, 1346, 1383, 1387, 1352, 1351, 1350, 1364, 1365, 1366, 1368, 1367, 1905, 1907, 1908, 1927, 1926, 1933, 1935, 1936, 1948, 2017, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 20762, 20763, 20747, 20748, 20790, 20789, 20749, 20750, 21027, 20774, 20496, 20588, 20565, 20566, 20567, 20568, 20505, 20507, 20730, 20578, 20525, 20526, 20531, 20532, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12785, 12786, 12779, 12780, 12625, 12623, 12611, 12588, 12586, 12585, 12584, 12485, 12486, 15267, 15266, 15272, 15269, 15268, 15274, 15273, 2094, 2093, 12116, 12117, 14638, 12098, 12097, 12099, 7972, 7971, 14570, 14571, 11906, 11905, 11936, 11937, 11951, 11952, 11947, 11920, 11913, 12169, 12170, 12093, 12092, 12306, 12338, 12340, 7574, 7573, 12000, 11999, 12001, 14107, 14108, 13236, 13237, 12081, 12080, 12083, 12057, 12047, 12046, 12044, 10681, 10678, 10677, 10680, 10679, 10638, 10639, 10640, 10676, 10595, 10594, 10593, 10592, 10591, 10589, 21490",1086391,1688035,,1.0953940436447158,config_COL2149006.txt
edge penalization,"1, 47, 46, 898, 897, 899, 909, 904, 903, 1346, 1383, 1387, 1352, 1351, 1350, 1364, 1365, 1366, 1368, 1367, 1905, 1907, 1908, 1927, 1926, 1933, 1935, 1936, 1948, 2017, 2060, 2019, 2018, 2020, 1917, 1916, 1921, 1920, 1922, 1890, 1889, 1891, 1884, 1885, 1886, 1887, 20762, 20763, 20747, 20748, 20790, 20789, 20749, 20750, 21027, 20774, 20496, 20588, 20565, 20566, 20567, 20568, 20505, 20507, 20730, 20578, 20525, 20526, 20531, 20532, 20527, 20528, 20529, 20519, 20372, 20353, 20355, 20362, 20361, 20369, 1971, 1972, 1973, 1974, 14192, 16846, 14194, 14193, 14195, 1964, 1965, 1961, 1960, 1966, 1967, 14045, 14046, 1641, 1640, 1637, 1632, 1631, 13047, 13046, 13031, 13032, 13033, 727, 728, 14582, 14585, 13005, 13006, 13019, 13017, 13014, 13012, 13010, 12792, 12793, 12972, 12973, 12971, 12954, 12953, 12928, 12927, 14247, 12825, 12820, 12819, 12821, 13248, 12848, 12850, 14251, 12828, 12830, 12833, 12832, 12784, 12783, 12785, 12786, 12779, 12780, 12625, 12623, 12611, 12588, 12586, 12585, 12584, 12485, 12486, 15267, 15266, 15272, 15269, 15268, 15274, 15273, 2094, 2093, 12116, 12117, 14638, 12098, 12097, 12099, 7972, 7971, 14570, 14571, 11906, 11905, 11936, 11937, 11951, 11952, 11947, 11920, 11913, 12169, 12170, 12093, 12092, 12306, 12338, 12340, 7574, 7573, 12000, 11999, 12001, 14107, 14108, 13236, 13237, 12081, 12080, 12083, 12057, 12047, 12046, 12044, 10681, 10678, 10677, 10680, 10679, 10638, 10639, 10640, 10676, 10595, 10594, 10593, 10592, 10591, 10589, 21490",1086391,1688035,,1.0953940436447158,config_COL2149006.txt
